Site,Year,Zone,Esc,Order,SubWatNo,Type,MonYr,Year.factor,Shannon,Percent.Dominance,Percent.Oligochaeta,Percent.Chironomidae,Percent.Isopoda,Percent.Amphipoda,Percent.Coleoptera,Coleo.as.Elmidae,Trich.as.Hydropsychidae,Ephem.as.Baetidae,Percent.EPT,Percent.mEPT,Percent.ICHAEBO,EPT.Richness,Ephem.Richness,Percent.Ephem,Plec.Richness,Percent.Plec,Trich.Richness,Percent.Trich,EPT.per.EPT.and.Chir,Percent.Non.Chir.Dip,Percent.CIGH,Intolerants.Richness,Percent.Intolerants,HBI,CEFI,Percent.Predator,Percent.Scraper,Percent.Shredder,Percent.Filter,Percent.Gatherer,Scraper.to.Shredder.Collector,Percent.Clinger,Percent.Burrower,Percent.Sprawler,Burrower.to.Sprawler.Clinger,Henry,obs,abund
501210003,2004,L,Below,2,21,Tributary,6,2004,0.912587853,0.695863747,0,0.01703163,0.695863747,0.194647202,0,NA,0.666666667,1,0.087591241,0.00243309,0.99270073,3,1,0.080291971,0,0,2,0.00729927,0.837209302,0.222222222,0.695863747,0,0,7.719033233,0.43,0.00243309,0,0,0.00729927,0.097323601,NA,0.703163017,0,0.01946472,NA,N,194,411
501020001,2005,L,Below,2,2,Tributary,7,2005,1.161587836,0.568862275,0.020958084,0.043413174,0.568862275,0.031437126,0,NA,1,1,0.314371257,0,0.979041916,2,1,0.300898204,0,0,1,0.013473054,0.878661088,0.216216216,0.568862275,0,0,7.166167665,0.43,0.011976048,0,0,0.013473054,0.344311377,NA,0.582335329,0.02994012,0.043413174,-3.039749159,Y,195,668
501030003,2005,L,Below,2,3,Tributary,7,2005,0.705477281,0.808832074,0.000581058,0.008909549,0.808832074,0,0.000193686,1,0.344370861,1,0.152624443,0.019174898,0.951772225,3,1,0.123377881,0,0,2,0.029246562,0.944844125,0,0.808832074,1,0.000387372,7.607786171,0.43,0.000387372,0.000193686,0,0.010071664,0.13228743,-6.52649486,0.838078636,0.029246562,0.009103235,-3.366153364,Y,196,5163
501040001,2005,L,Below,3,4,Tributary,7,2005,1.055870408,0.686319405,0.152833429,0.031768746,0.686319405,0.000286205,0.080423583,0.989323843,0.98245614,1,0.016599886,0.000286205,0.887521465,3,1,0.000286205,0,0,2,0.016313681,0.343195266,0.026315789,0.68660561,2,0.000858615,7.581901489,0.29,0.001431025,0.080423583,0.000286205,0.016313681,0.032054951,0.910966851,0.703205495,0.183457355,0.111333715,-1.490640322,Y,197,6988
501040004,2005,L,Below,3,4,Tributary,7,2005,1.157586488,0.63486924,0.015442092,0.076712329,0.63486924,0.000249066,0.136986301,0.996363636,1,NA,0.121544209,0,0.848816936,1,0,0,0,0,1,0.121544209,0.613065327,0.134831461,0.635865504,2,0.010709838,7.022427112,0.326654545,0.001743462,0.137982565,0.010211706,0.121793275,0.076712329,0.462092765,0.757907846,0.028144458,0.213200498,-3.54108757,Y,198,4015
501050001,2005,L,Below,4,5,Tributary,7,2005,1.210343579,0.64548495,0.64548495,0.127090301,0.141137124,0.017391304,0.00735786,1,0.5,0.666666667,0.009364548,0.003344482,0.937123746,4,2,0.008026756,0,0,2,0.001337793,0.068627451,0.059405941,0.141137124,0,0,7.617403315,0.31,0.008026756,0.00735786,0,0.001337793,0.135117057,-2.910372425,0.142474916,0.660869565,0.142474916,0.841243351,Y,199,1495
501050004,2005,L,Below,4,5,Tributary,7,2005,1.141469798,0.488970588,0.327205882,0.488970588,0.150735294,0.022058824,0,NA,NA,NA,0,0,0.988970588,0,0,0,0,0,0,0,0,0,0.158088235,1,0.003676471,6.941176471,0.31,0.003676471,0,0,0,0.496323529,NA,0.154411765,0.327205882,0.488970588,-0.676149604,Y,200,272
501050005,2005,L,Below,4,5,Tributary,7,2005,1.691085234,0.381818182,0.00625,0.381818182,0.048863636,0.001704545,0.216477273,0.98687664,0.911392405,0.326530612,0.297159091,0.042613636,0.693181818,7,3,0.027840909,0,0,4,0.269318182,0.437656904,0.037249284,0.053977273,5,0.030113636,5.571103527,0.324556962,0.011931818,0.242613636,0.005681818,0.246590909,0.409090909,-0.536260521,0.304545455,0.08125,0.598863636,-2.408644665,Y,201,1760
501050008,2005,L,Below,4,5,Tributary,7,2005,2.218657161,0.37222758,0.06075217,0.37222758,0.06268081,0,0.107039537,0.963963964,0.652439024,0.277227723,0.255544841,0.12536162,0.62584378,8,4,0.097396336,0,0,4,0.158148505,0.407066052,0.039800995,0.104146577,8,0.06268081,5.908389585,0.272686792,0.019286403,0.178399229,0.010607522,0.103182257,0.470588235,-0.992250271,0.234329797,0.239151398,0.475409836,-1.087801373,Y,202,1037
501060002,2005,L,Below,4,6,Tributary,7,2005,1.679550396,0.288035451,0,0.288035451,0.012555391,0.000369276,0.271787297,0.99048913,0.664964249,0.25,0.362998523,0.122230428,0.541728213,6,2,0.001477105,0,0,4,0.361521418,0.55757232,0.175475687,0.012555391,7,0.15915805,5.180945347,0.335356601,0.028064993,0.286558346,0.035450517,0.345642541,0.289512555,-0.125769387,0.360782866,0.053914328,0.583087149,-2.862592194,Y,203,2708
501070003,2005,L,Below,4,7,Tributary,7,2005,1.832056359,0.416510319,0.003752345,0.416510319,0,0,0.076923077,0.951219512,0.583333333,0.04375,0.322701689,0.296435272,0.446529081,7,4,0.300187617,0,0,3,0.022514071,0.436548223,0.279220779,0,5,0.313320826,5.155722326,0.265355404,0.026266417,0.206378987,0.148217636,0.015009381,0.583489681,-1.265666373,0.18011257,0.296435272,0.491557223,-0.817937953,Y,204,533
501100001,2005,M,Below,5,10,Tributary,7,2005,1.913032023,0.34508547,0.188034188,0.135950855,0,0,0.34508547,1,0.783236994,0.575308642,0.296474359,0.089476496,0.530982906,10,4,0.108173077,1,0.003472222,5,0.18482906,0.6856084,0.062615101,0.000801282,10,0.093215812,5.643696581,0.319440256,0.008012821,0.381944444,0.008547009,0.155448718,0.237179487,0.441056053,0.18883547,0.259882479,0.481570513,-0.94765395,Y,205,3744
501100002,2005,M,Below,4,10,Tributary,7,2005,1.884404627,0.379551821,0.043417367,0.379551821,0.085434174,0.005602241,0.112044818,1,0.890052356,1,0.291316527,0.029411765,0.775910364,7,1,0.023809524,0,0,6,0.267507003,0.434237996,0.158385093,0.091036415,5,0.044817927,5.792426367,0.329724771,0.008403361,0.119047619,0.033613445,0.284313725,0.403361345,-1.300351931,0.355742297,0.075630252,0.495798319,-2.421190835,Y,206,1428
501110001,2005,M,Below,6,11,Tributary,7,2005,2.486713613,0.213097713,0.14033264,0.213097713,0.015592516,0.005197505,0.191268191,0.826086957,0.423076923,0.55,0.207900208,0.116424116,0.465696466,9,3,0.041580042,1,0.004158004,5,0.162162162,0.49382716,0.223484848,0.14033264,10,0.183991684,5.644820296,0.312358974,0.032224532,0.376299376,0.063409563,0.068607069,0.250519751,0.181217194,0.287941788,0.258835759,0.388773389,-0.961056746,Y,207,962
501110002,2005,M,Below,5,11,Tributary,7,2005,2.027150452,0.294515402,0.077385424,0.126220887,0,0,0.22539444,0.996666667,0.994923858,0.016,0.395191585,0.099173554,0.499624343,9,4,0.09391435,2,0.005259204,3,0.296018032,0.757925072,0.454545455,0.003005259,10,0.157024793,5.272727273,0.286012793,0.106686702,0.229151014,0.066867017,0.315552216,0.198347107,-0.14615628,0.365890308,0.218632607,0.389181067,-1.239419553,Y,208,2662
501110004,2005,M,Below,4,11,Tributary,7,2005,2.010463756,0.267573696,0,0.22675737,0,0,0,NA,0,0.327586207,0.455782313,0.369614512,0.31292517,9,3,0.263038549,3,0.185941043,3,0.006802721,0.667774086,0.579831933,0,9,0.639455782,4.360544218,0.362800566,0.102040816,0.095238095,0.403628118,0,0.396825397,-2.128798439,0.367346939,0.308390023,0.229024943,-0.659499146,Y,209,441
501110010,2005,M,Below,4,11,Tributary,7,2005,1.918280868,0.256637168,0.03539823,0.212389381,0,0,0,NA,0.923076923,NA,0.495575221,0.389380531,0.353982301,5,0,0,3,0.380530973,2,0.115044248,0.7,0.172413793,0,4,0.592920354,4.123893805,0.37609375,0.371681416,0,0.256637168,0.115044248,0.212389381,NA,0.495575221,0.247787611,0.238938053,-1.086636098,Y,210,226
501130002,2005,M,Below,3,13,Tributary,7,2005,2.449571025,0.169278997,0.028213166,0.115987461,0,0,0.028213166,1,0.111111111,0.857142857,0.489028213,0.310344828,0.322884013,9,3,0.197492163,2,0.206896552,4,0.084639498,0.808290155,0.579545455,0,9,0.394984326,4.326018809,0.38705036,0.122257053,0.047021944,0.235109718,0.103448276,0.294670846,-2.421848514,0.310344828,0.282131661,0.163009404,-0.517470166,Y,211,319
501130003,2005,M,Below,3,13,Tributary,7,2005,2.263939299,0.357588358,0.070686071,0.357588358,0,0,0.122661123,1,0.690909091,0.358024691,0.293139293,0.153846154,0.567567568,11,3,0.168399168,2,0.01039501,6,0.114345114,0.450479233,0.148514851,0,12,0.218295218,5.17047817,0.32073724,0.101871102,0.158004158,0.027027027,0.187110187,0.417879418,-1.035242675,0.141372141,0.203742204,0.48024948,-1.115476095,Y,212,962
501130004,2005,M,Below,3,13,Tributary,7,2005,2.103635513,0.268292683,0.029268293,0.268292683,0,0.268292683,0.175609756,1,0.642857143,0,0.102439024,0.058536585,0.609756098,7,2,0.014634146,1,0.019512195,4,0.068292683,0.276315789,0.153846154,0,10,0.16097561,5.375609756,0.302087912,0.12195122,0.195121951,0.03902439,0.063414634,0.268292683,-0.454255272,0.146341463,0.092682927,0.443902439,-1.851351566,Y,213,410
501130014,2005,M,Below,4,13,Tributary,7,2005,1.65573658,0.35243553,0.068767908,0.329512894,0.00286533,0,0.358166189,0.984,0,0,0.028653295,0.028653295,0.401146132,3,1,0.00286533,0,0,2,0.025787966,0.08,0.087301587,0.163323782,3,0.022922636,5.613180516,0.299663866,0.034383954,0.372492837,0.014326648,0,0.478510029,-0.279960026,0.037249284,0.097421203,0.681948424,-1.999092415,Y,214,1396
501140002,2005,M,Below,3,14,Tributary,7,2005,1.217164176,0.623076923,0.038461538,0.623076923,0,0,0.002564103,0,0.964285714,NA,0.035897436,0.001282051,0.696153846,2,0,0,0,0,2,0.035897436,0.054474708,0.094972067,0.226923077,2,0.01025641,6.435400517,0.31,0.057692308,0.223076923,0.01025641,0.034615385,0.626923077,-1.049534727,0.257692308,0.069230769,0.657692308,-2.581898916,Y,215,1560
501150001,2005,U,Above,5,15,Tributary,7,2005,1.806750459,0.43587271,0.036162006,0.43587271,0,0.153326905,0.085342334,0.983050847,0.815602837,0.347826087,0.270491803,0.081002893,0.81485053,10,5,0.066538091,0,0,5,0.203953713,0.382935154,0.013100437,0,9,0.086788814,5.554484089,0.323770492,0.030376085,0.088235294,0.018804243,0.192381871,0.474927676,-1.721985653,0.212632594,0.040501446,0.525554484,-2.902859597,Y,216,2074
501150003,2005,U,Above,5,15,Tributary,7,2005,2.34044468,0.222222222,0.064327485,0.222222222,0,0,0.191520468,0.954198473,0.23,0.447916667,0.435672515,0.305555556,0.416666667,12,5,0.140350877,1,0.002923977,6,0.292397661,0.662222222,0.100591716,0.005847953,12,0.355263158,4.872807018,0.318833593,0.048245614,0.393274854,0.039473684,0.089181287,0.33625731,0.045635295,0.169590643,0.317251462,0.406432749,-0.596453556,Y,217,2736
501150005,2005,U,Above,4,15,Tributary,7,2005,2.298988838,0.282828283,0.026936027,0.191919192,0,0,0.28956229,0.976744186,1,0.0625,0.202020202,0.101010101,0.31986532,4,3,0.107744108,0,0,1,0.094276094,0.512820513,0.329411765,0,5,0.141414141,5.265454545,0.267219251,0.127946128,0.28956229,0.026936027,0.114478114,0.2996633,-0.120363682,0.168350168,0.195286195,0.521885522,-1.262566969,Y,218,594
501160001,2005,U,Above,4,16,Tributary,7,2005,1.833589406,0.304538067,0.00887611,0.11463933,0.142767846,0,0.018502313,0.790540541,0.941008018,1,0.381172647,0.01287661,0.634579322,8,1,0.162895362,0,0,7,0.218277285,0.76878467,0.739414606,0.151143893,7,0.032754094,5.691297824,0.396125277,0.004375547,0.032004001,0.020377547,0.511313914,0.277659707,-2.231357584,0.368171021,0.028628579,0.129266158,-2.855063807,Y,219,7999
501160004,2005,U,Above,3,16,Tributary,7,2005,2.0736858,0.28342246,0.024064171,0.163101604,0,0,0.296791444,0.954954955,0.545454545,NA,0.029411765,0.013368984,0.203208556,2,0,0,0,0,2,0.029411765,0.152777778,0.419047619,0.085561497,6,0.168449198,5.498659517,0.297305389,0.181818182,0.379679144,0.056149733,0.016042781,0.163101604,0.54910781,0.120320856,0.414438503,0.446524064,-0.313161158,Y,220,748
501160006,2005,U,Above,3,16,Tributary,7,2005,2.069421521,0.282952548,0.008787346,0.20913884,0,0,0.244288225,0.949640288,0.625,0.088888889,0.428822496,0.330404218,0.316344464,12,4,0.316344464,0,0,8,0.112478032,0.672176309,0.195945946,0,15,0.388400703,4.848857645,0.309114391,0.061511424,0.253075571,0.029876977,0.09314587,0.523725835,-0.782759339,0.398945518,0.114235501,0.44112478,-1.995223463,Y,221,1138
501170001,2005,U,Above,5,17,Tributary,7,2005,2.281331095,0.250238777,0.011461318,0.176801443,0,0,0.253740847,0.986198243,0.137173397,0.686795198,0.495277512,0.270402207,0.413138066,14,6,0.291732994,1,0.024832856,7,0.178711663,0.736933523,0.21042654,0.00095511,14,0.278361456,4.983550886,0.323309179,0.039477873,0.362729492,0.05889844,0.062718879,0.45261594,-0.343718343,0.148784888,0.17446673,0.427995331,-1.195727224,Y,222,9423
501170003,2005,U,Above,3,17,Tributary,7,2005,1.906128196,0.283858998,0.005565863,0.250463822,0,0.155844156,0,NA,0,0.848101266,0.243042672,0.118738404,0.536178108,7,3,0.146567718,2,0.048237477,2,0.048237477,0.492481203,0.575471698,0.003710575,7,0.174397032,5.228200371,0.363945455,0,0.003710575,0.105751391,0.283858998,0.393320965,-4.901564199,0.120593692,0.063079777,0.250463822,-1.771956842,Y,223,2156
501180001,2005,U,Above,6,18,Tributary,7,2005,2.166651414,0.306477093,0.010268562,0.083333333,0.000394945,0.012638231,0.19628752,0.995975855,0.657608696,0.708029197,0.657582938,0.207740916,0.556477093,13,5,0.4328594,1,0.00671406,7,0.218009479,0.887526652,0.094420601,0.009873618,12,0.211295419,5.089257504,0.355817327,0.014612954,0.250789889,0.001184834,0.239731438,0.451026856,-0.589534917,0.289099526,0.057661927,0.278830964,-2.287401917,Y,224,5064
501180002,2005,U,Above,6,18,Tributary,7,2005,1.981898643,0.31914094,0.007087248,0.31914094,0,0,0.081825503,0.992125984,0.440443213,0.552763819,0.555167785,0.303033557,0.578362416,14,5,0.08547651,1,0.004510067,8,0.465181208,0.634979121,0.054256165,0.002791946,15,0.308026846,4.783463087,0.3312217,0.011597315,0.313342282,0.009503356,0.251275168,0.385503356,-0.23160661,0.280053691,0.245100671,0.401610738,-1.022868469,Y,225,18625
501180003,2005,U,Above,6,18,Tributary,7,2005,2.102314651,0.220490845,0.048305415,0.220490845,0.001558239,0,0.189845475,0.993160055,0.699831366,0.834024896,0.500454486,0.128295027,0.642513959,12,5,0.187767822,1,0.004674718,6,0.308011947,0.694164265,0.032478632,0.024412414,12,0.122971043,5.37991947,0.341184813,0.017660044,0.289572783,0.002207506,0.223347617,0.396312167,-0.31935019,0.308011947,0.116218673,0.412413972,-1.824369063,Y,226,15402
501180006,2005,U,Above,6,18,Tributary,7,2005,2.40976591,0.215557638,0.022805373,0.109653233,0.016244923,0,0.221180881,0.974576271,0.272895467,0.399737877,0.579818807,0.392377382,0.336144955,14,5,0.238363012,1,0.003748828,8,0.337706967,0.84096058,0.058981233,0.024054983,14,0.382068104,4.706966573,0.32655481,0.008747266,0.45267104,0.012496095,0.143705092,0.296157451,0.382946245,0.290534208,0.252733521,0.325835676,-0.891511589,Y,227,12804
501180007,2005,U,Above,6,18,Tributary,7,2005,2.301677013,0.267662435,0.008663181,0.106348021,0.005078417,0,0.108140403,0.994475138,0.653537564,0.270451498,0.748767737,0.390739358,0.478117999,13,5,0.334129948,1,0.005078417,7,0.409559373,0.875633188,0.096446701,0.011053025,13,0.373412995,4.687677371,0.367707482,0.018820015,0.191784914,0,0.390141897,0.360716953,-0.631719082,0.591784914,0.050186706,0.215384615,-2.777783539,Y,228,13390
501190001,2005,U,Above,3,19,Tributary,7,2005,1.586170399,0.385196375,0.194864048,0.253776435,0,0.072507553,0.392749245,0.980769231,0.333333333,0,0.00755287,0.006042296,0.52265861,3,1,0.003021148,0,0,2,0.004531722,0.028901734,0.011764706,0.01510574,1,0.003021148,6.1344,0.255780347,0.004531722,0.388217523,0,0.074018127,0.268882175,0.367292535,0.00755287,0.200906344,0.645015106,-1.17807646,Y,229,2648
501190008,2005,U,Above,4,19,Tributary,7,2005,1.726607457,0.496141125,0.496141125,0.15876516,0.005512679,0.082690187,0.093715546,0.988235294,0.961038961,0,0.101433297,0.019845645,0.824696803,5,3,0.016538037,0,0,2,0.084895259,0.389830508,0.1,0.038588754,4,0.01323043,6.891951488,0.23971867,0.008820287,0.109151047,0.002205072,0.160970232,0.191841235,-0.575364145,0.110253583,0.518191841,0.252480706,0.356674944,Y,230,1814
501190009,2005,U,Above,2,19,Tributary,7,2005,0.695451656,0.828600406,0.828600406,0.065922921,0.012170385,0.002028398,0.004056795,1,1,0,0.003042596,0.002028398,0.909736308,3,1,0.001014199,1,0.001014199,1,0.001014199,0.044117647,0.133333333,0.013184584,3,0.005070994,7.656186613,0.31,0.007099391,0.004056795,0.004056795,0.001014199,0.067951318,-2.876385516,0.015212982,0.911764706,0.069979716,2.370466236,Y,231,3944
501210003,2005,L,Below,2,21,Tributary,7,2005,0.760422153,0.822545134,0.055041832,0.030823426,0.822545134,0.042272127,0.003082343,0.857142857,1,1,0.044914135,0,0.995596653,2,1,0.021576398,0,0,1,0.023337737,0.593023256,0,0.822545134,1,0.000880669,7.727753304,NA,0.001321004,0.002642008,0,0.023337737,0.052399824,-2.987364024,0.84676354,0.055041832,0.033465434,-2.772088597,Y,232,2271
501220002,2005,L,Below,3,22,Tributary,7,2005,1.512460289,0.473684211,0.2784689,0.473684211,0.067942584,0,0.001913876,1,0.346534653,1,0.127272727,0.063157895,0.884210526,3,1,0.03062201,0,0,2,0.096650718,0.211783439,0.08839779,0.068899522,1,0.000956938,6.643611912,0.305294118,0.028708134,0.002870813,0.000956938,0.049760766,0.50430622,-5.170483995,0.165550239,0.279425837,0.50430622,-0.874326533,Y,233,1045
501020001,2006,L,Below,2,2,Tributary,8,2006,0.649748422,0.830528376,0.005088063,0.039921722,0.830528376,0.006262231,0,NA,1,1,0.115851272,0,0.997651663,2,1,0.101761252,0,0,1,0.01409002,0.743718593,0.055555556,0.830528376,0,0,7.656360078,0.43,0.001565558,0,0,0.014872798,0.141682975,NA,0.844618395,0.005088063,0.04148728,-5.159939082,Y,234,2555
501030003,2006,L,Below,2,3,Tributary,8,2006,0.628791191,0.800951626,0.001189532,0.003172086,0.800951626,0,0.001189532,0.666666667,0.893939394,1,0.191514671,0.002775575,0.994052339,3,1,0.165344964,0,0,2,0.026169707,0.983706721,0.272727273,0.801348136,0,0,7.57850912,0.43,0.000396511,0.001189532,0,0.024583664,0.16851705,-4.95347688,0.827517843,0.001586043,0.003965107,-6.26196867,Y,235,5044
501040001,2006,L,Below,3,4,Tributary,8,2006,1.395474561,0.560965795,0.218108652,0.061971831,0.560965795,0.022535211,0.004024145,1,0,1,0.05110664,0.050301811,0.864386318,3,1,0.000804829,0,0,2,0.050301811,0.451957295,0.012820513,0.592354125,1,0.047082495,7.537343561,0.31,0.000804829,0.035412475,0.047082495,0.006438632,0.06277666,-1.132134981,0.59637827,0.263179074,0.065995976,-0.92299603,Y,236,2485
501040004,2006,L,Below,3,4,Tributary,8,2006,1.682008848,0.347394541,0.139784946,0.078081059,0.347394541,0,0.304383788,0.984782609,0.94893617,0.92,0.110835401,0.006617039,0.669478908,6,3,0.033085194,0,0,3,0.077750207,0.586690018,0.109433962,0.348717949,7,0.016873449,6.565469293,0.306218588,0.005955335,0.307692308,0.006286187,0.073779983,0.110504549,0.968716529,0.433085194,0.155996691,0.378494624,-1.649147942,Y,237,6045
501050001,2006,L,Below,4,5,Tributary,8,2006,0.348668204,0.930272109,0.930272109,0.006802721,0,0.00170068,0.039115646,1,1,1,0.005102041,0,0.943877551,2,1,0.00170068,0,0,1,0.003401361,0.428571429,0.428571429,0,0,0,7.81292517,NA,0,0.039115646,0,0.008503401,0.008503401,1.526056303,0.003401361,0.942176871,0.045918367,2.949868857,Y,238,588
501050004,2006,L,Below,4,5,Tributary,8,2006,0.711368286,0.798752761,0.798752761,0.061842276,0.120566454,0.003637781,0.002078732,1,1,1,0.002598415,0,0.987397687,2,1,0.001039366,0,0,1,0.001559049,0.040322581,0.016528926,0.120566454,0,0,7.835520333,0.31,0.000519683,0.002078732,0,0.002598415,0.062881642,-3.409496184,0.122125503,0.808107055,0.064440691,1.465908436,Y,239,7697
501050005,2006,L,Below,4,5,Tributary,8,2006,1.934861753,0.283216783,0.008741259,0.283216783,0.101398601,0,0.246503497,0.985815603,0.772151899,0.942028986,0.258741259,0.038461538,0.613636364,5,2,0.120629371,0,0,3,0.138111888,0.477419355,0.177664975,0.101398601,2,0.006993007,5.853146853,0.326657929,0.061188811,0.25,0,0.106643357,0.403846154,-0.47957308,0.23951049,0.059440559,0.587412587,-2.632734864,Y,240,572
501050008,2006,L,Below,4,5,Tributary,8,2006,1.576988199,0.521984216,0.187711387,0.521984216,0.021420519,0,0.096956032,1,0.333333333,0.80952381,0.077790304,0.040586246,0.76832018,7,3,0.02367531,0,0,4,0.054114994,0.129699248,0.042399173,0.022547914,5,0.03692221,6.196730552,0.306867031,0.020574972,0.130777903,0.002818489,0.020293123,0.544532131,-1.431589097,0.046505073,0.29735062,0.636978579,-0.832290757,Y,241,3548
501060002,2006,L,Below,4,6,Tributary,8,2006,1.457456555,0.430803571,0.002232143,0.430803571,0.020089286,0.011160714,0.370535714,0.981927711,0.782608696,0,0.107142857,0.026785714,0.544642857,4,1,0.004464286,0,0,3,0.102678571,0.199170124,0.030150754,0.022321429,4,0.029017857,5.533482143,0.307058824,0.006696429,0.379464286,0.011160714,0.080357143,0.435267857,-0.162518929,0.125,0.069196429,0.794642857,-2.587036145,Y,242,448
501100001,2006,M,Below,5,10,Tributary,8,2006,1.698148685,0.491837444,0.124001389,0.138937131,0.023619312,0,0.491837444,1,0.627027027,0.027027027,0.122264675,0.080583536,0.328238972,8,3,0.051406738,1,0.006599514,4,0.064258423,0.468085106,0.373040752,0.024661341,7,0.166724557,5.351163598,0.305275744,0.014935742,0.515109413,0.080930879,0.043070511,0.187565127,0.651543294,0.149357416,0.214310524,0.632163946,-1.293816471,Y,243,2879
